est_diameter_min,est_diameter_max,relative_velocity,miss_distance,absolute_magnitude,hazardous,mean_est_diameter,id_name
0.6405528629,1.4323197447,36014.56309656533,53941820.826137275,18.09,False,1.0364363038,2442243: 442243 (2011 MD11)
0.1332155667,0.2978790628,69143.95176107185,42243147.60247397,21.5,False,0.21554731475,3760586: (2016 TL18)
0.1001278698,0.2238927232,17044.1357307685,39315712.27409993,22.12,False,0.1620102965,3551407: (2010 VE139)
0.0766575574,0.1714115092,78195.35514209274,22507685.006420232,22.7,False,0.1240345333,3458972: (2009 HG60)
0.1536579294,0.3435895754,50453.066019799415,39716485.27637553,21.19,False,0.2486237524,2528284: 528284 (2008 SW11)
0.022108281,0.0494356193,48215.084331072685,44640551.622048676,25.4,False,0.035771950149999995,3366282: (2007 BD)
0.2315021222,0.5176544822,45356.261600485246,37734287.45201639,20.3,False,0.3745783022,3163748: (2003 UX5)
0.0565659358,0.1264852778,49448.3522488276,2998974.362891285,23.36,False,0.09152560679999999,54140163: (2021 HA3)
0.1058168859,0.2366137501,65631.62449952606,20909507.636409003,22.0,True,0.171215318,3654057: (2013 WR67)
0.0063760979,0.0142573883,51803.69506469389,629107.468180519,28.1,False,0.0103167431,3837669: (2019 AS3)
0.7253622947,1.6219593992,7730.1532202553,62392299.06347951,17.82,False,1.17366084695,2496124: 496124 (2010 EK12)
0.7154099509,1.5270252384139833,99778.18894997859,34403491.89073995,17.85,False,1.1212175946569918,2066063: 66063 (1998 RO1)
0.1756123185,0.3926810818,56045.261869390604,26021092.530404393,20.9,True,0.28414670015,3330050: (2006 HD2)
0.0152951935,0.0342010925,66374.8786676579,33014180.56488146,26.2,False,0.024748143,54054687: (2020 SV5)
0.0211132445,0.0472106499,38817.55081222997,31921084.885066487,25.5,False,0.0341619472,54209222: (2021 TK13)
0.0088014652,0.0196806745,43213.6421085312,174294.473725542,27.4,False,0.01424106985,3892193: (2019 VD)
0.063760979,0.1425738833,61686.82319908102,44472278.565949164,23.1,False,0.10316743114999999,54087376: (2020 VB)
0.0584191154,0.1306291133,53771.14671496056,40845911.91749058,23.29,False,0.09452411435,3770988: (2017 EH1)
0.0384197891,0.0859092601,36715.1596588872,33701557.10819916,24.2,False,0.06216452459999999,3735999: (2015 XL55)
0.0076657557,0.0171411509,75683.40366662925,52902389.09703693,27.7,False,0.012403453299999999,54100629: (2020 YN)
0.0080270317,0.0179489885,57599.565559263945,32314902.960817523,27.6,False,0.012988010099999999,54017037: (2020 JE2)
0.0880146521,0.1968067451,16776.238898223,35805885.91368655,22.4,False,0.1424106986,3757297: (2016 PW38)
0.2954982931,0.6607542706,95462.48826085684,54704395.940460615,19.77,True,0.47812628184999995,2302169: 302169 (2001 TD45)
0.1160259082,0.2594418179,48888.918471013356,44934519.4060852,21.8,False,0.18773386305000003,2501243: 501243 (2013 VG13)
0.0319561887,0.0714562102,37392.12578731498,30321435.311018653,24.6,False,0.05170619945,3761485: (2016 UC31)
0.2016299194,0.4508582062,64655.3384013845,49403444.26877044,20.6,False,0.3262440628,3837633: (2019 AN3)
0.1529519352999999,0.3420109247,54801.97624967769,62421055.36444237,21.2,False,0.24748142999999995,3756043: (2016 NZ55)
0.1108038821,0.24776501260000003,31415.36256182085,35197802.715732224,21.9,False,0.17928444735000001,3824972: (2018 KL)
0.1272198785,0.2844722965,68346.56962188866,58226904.66283573,21.6,False,0.2058460875,3943376: (2019 YO2)
0.0670741189,0.1499822895,42343.521311422475,39698666.02145912,22.99,False,0.1085282042,54184277: (2021 PQ6)
0.0201629919,0.0450858205999999,27309.9677614025,565880.392178416,25.6,False,0.03262440624999995,3184156: (2004 MR1)
0.1394938228999999,0.3119176705,25266.688187956297,27462899.066636898,21.4,False,0.22570574669999996,3824068: (2018 JQ1)
0.0667659412999999,0.1492931834,38799.220900541404,16950659.11286314,23.0,False,0.10802956234999994,3297188: (2005 UL1)
0.0043107712,0.0096391775,49062.349835212706,20279029.9514712,28.95,False,0.00697497435,54136763: (2021 GZ7)
0.0366906138,0.0820427065,39690.58808371107,34997631.79478661,24.3,False,0.05936666015,3775210: (2017 LG1)
0.0253837029,0.0567596853,64429.256630367665,40701773.72469381,25.1,False,0.0410716941,3805268: (2018 HS)
0.0152951935,0.0342010925,87087.72610251971,37912178.258536726,26.2,False,0.024748143,3740671: (2016 BY)
0.0334622374,0.0748238376,46407.89253230427,43987731.61989126,24.5,False,0.0541430375,3604482: (2012 KM11)
0.008405334,0.0187948982,44943.27290104643,41672564.96622341,27.5,False,0.0136001161,3655869: (2014 AW32)
0.046190746,0.1032856481,59998.95382609151,11334022.050980031,23.8,False,0.07473819705,54053781: (2020 RP1)
0.0305179233,0.0682401509,29069.695923370044,29094217.115297876,24.7,False,0.0493790371,3752441: (2016 HL3)
0.0880146521,0.19680674510000004,59712.29773646227,44662475.06398563,22.4,False,0.1424106986,3263448: (2004 XK14)
0.058150704,0.130028927,36235.32812322352,33576281.299721494,23.3,False,0.09408981549999999,3781896: (2017 SN16)
0.0055533491,0.0124176661,47500.19787821096,28516416.209616054,28.4,False,0.008985507600000001,54150704: (2021 KT2)
0.0101054342,0.0225964377,60751.92890311363,35868932.29896993,27.1,False,0.01635093595,54053824: (2020 RG2)
0.0160899605,0.0359782452999999,18952.80936310369,29873210.67861888,26.09,False,0.02603410289999995,54186921: (2021 QG)
0.0366906138,0.0820427065,25830.15188895118,23673206.288593333,24.3,False,0.05936666015000001,3764800: (2016 WL7)
0.063760979,0.1425738833,27941.45500183222,37156712.32862955,23.1,False,0.10316743115,3601557: (2012 FA14)
0.008405334,0.0187948982,27268.28013309995,33338785.085889116,27.5,False,0.0136001161,3719859: (2015 KK57)
0.1214940408,0.2716689341,56831.56335362676,43301566.59409265,21.7,True,0.19658148744999995,3633188: (2013 FW13)
0.5895966084,1.3183780956,38757.9121496541,60554870.346063115,18.27,False,0.953987352,2065674: 65674 (1988 SM)
0.0253837029,0.0567596853,33329.24573724463,39162262.34870615,25.1,False,0.0410716941,3763421: (2016 VH2)
0.010388551,0.0232295062,53534.7721602135,42129695.40318796,27.04,False,0.016809028599999998,54235436: (2022 AQ)
0.0069912522999999,0.0156329154,31749.625295271915,30184186.65115421,27.9,False,0.01131208384999995,3836214: (2018 VU8)
0.6676594135,1.4929318344,80287.6479472188,48401438.21422362,18.0,False,1.0802956239500001,2436763: 436763 (2012 FN52)
0.0116025908,0.0259441818,78133.57302384614,20276600.414743356,26.8,False,0.0187733863,3477702: (2009 WP6)
0.0237987954999999,0.0532157244,44549.71400470473,34857533.68374076,25.24,False,0.03850725994999995,54151573: (2021 KZ2)
0.02658,0.0594346868,12574.07800640885,36640772.141033985,25.0,False,0.043007343399999995,54051081: (2020 PV3)
0.3685996992999999,0.8242139842,48507.46961682756,13559806.110873455,19.29,False,0.5964068417499999,3003147: (1991 TF3)
0.0667659412999999,0.1492931834,22640.1044267264,14998284.186750485,23.0,False,0.10802956234999994,3150775: (2003 EP16)
0.1394938228999999,0.3119176705,36777.72198014659,55042863.84209893,21.4,True,0.22570574669999996,2490354: 490354 (2009 FF19)
0.3195618867,0.7145621017,75952.80861681899,38222879.907313645,19.6,True,0.5170619942,2418094: 418094 (2007 WV4)
0.0192555078,0.0430566244,58094.7675126955,29217973.184232127,25.7,False,0.031156066099999997,3595645: (2012 AW10)
0.0257368254,0.0575492912,49896.0966778524,6725079.34557273,25.07,False,0.0416430583,54139087: (2021 HW1)
0.0880146521,0.1968067451,36013.930067662164,53756451.66498035,22.4,False,0.1424106986,3485806: (2010 AL60)
0.0840533401999999,0.1879489824,56618.4715166938,40479186.490435496,22.5,False,0.13600116129999995,3720887: (2015 KT157)
0.1058168859,0.2366137501,74621.69049840169,50498947.5559277,22.0,False,0.171215318,3748280: (2016 FB4)
0.0122618211,0.0274182656,42811.64064895902,31183955.4054418,26.68,False,0.01984004335,54143420: (2021 JE1)
0.0699125232,0.1563291544,73150.04625591497,47735742.321258195,22.9,False,0.11312083880000001,3743901: (2016 CT246)
0.1677084622,0.3750075218,20116.6414997829,36393096.00008914,21.0,False,0.271357992,3838786: (2019 CW5)
0.0555334912,0.1241766613,46820.96519751363,44342286.80266607,23.4,False,0.08985507625,3739257: (2016 AG9)
0.0127219879,0.0284472297,54199.2953779049,17745226.309459813,26.6,False,0.0205846088,3650848: (2013 TM127)
0.1925550782,0.4305662442,17531.6728548479,35147020.79624052,20.7,False,0.31156066120000003,3143141: (2002 XO1)
0.0421264611,0.0941976306,31081.515862387012,26945106.501581512,24.0,False,0.06816204584999999,54161774: (2021 ME1)
0.6895328745,1.54184238,79729.21647455462,40561731.082543515,17.93,False,1.11568762725,2099907: 99907 (1989 VA)
0.0488151892,0.1091540813,55429.96593614068,36179086.30627568,23.68,False,0.07898463524999999,54104073: (2021 AC)
0.0046190746,0.0103285648,33149.929072789026,38523901.91246525,28.8,False,0.0074738197,3825438: (2018 MZ4)
0.0183888672,0.0411187571,25579.047591067054,34382105.200225964,25.8,False,0.02975381215,3752035: (2016 GL222)
0.0319561887,0.0714562102,57214.1910318725,43619460.085670866,24.6,False,0.05170619945,3741561: (2016 CL29)
0.1529519352999999,0.3420109247,63222.07146481702,48947517.72262374,21.2,False,0.24748142999999997,3757425: (2016 PK66)
0.04411182,0.0986370281,30233.5520171874,3145054.21458143,23.9,False,0.07137442405,3773660: (2017 FP128)
0.0242412481,0.0542050786,31883.77090205585,41403989.89384684,25.2,False,0.03922316335,3753856: (2016 LH10)
0.2821986791,0.6310154296,34995.43084582348,41346080.909924835,19.87,False,0.45660705435000004,3724206: (2015 OH)
0.0211132445,0.0472106499,58988.200356713205,1708764.46631995,25.5,False,0.0341619472,3557482: (2011 CU46)
0.0921626549,0.2060819612,54434.26458083,44799162.607706964,22.3,False,0.14912230804999999,3723766: (2015 ME116)
0.3346223745,0.7482383761,61681.326254082625,48676035.13364983,19.5,True,0.5414303753,2482796: 482796 (2013 QJ10)
0.0152951935,0.0342010925,40996.46676376584,37674129.291046545,26.2,False,0.024748143,3841851: (2019 JX5)
0.0242412481,0.0542050786,23099.604382755148,12167008.482617082,25.2,False,0.03922316335,3734467: (2015 VC105)
0.004748484,0.010617933,20950.05861422252,29916186.915729888,28.74,False,0.007683208499999999,54098021: (2020 WW5)
0.0053034072,0.0118587791,35345.60096326495,47080484.82839667,28.5,False,0.00858109315,3892652: (2019 VA2)
0.1460679643,0.3266178973999999,58746.040389999995,52282526.10777194,21.3,False,0.23634293084999997,3379843: (2007 OX)
0.1394938228999999,0.3119176705,71976.3074140945,66056542.61919451,21.4,False,0.22570574669999996,3514550: (2010 FB81)
0.0133215566999999,0.0297879063,52682.5194446765,680588.4934248971,26.5,False,0.021554731499999952,3798999: (2018 CK)
0.0183888672,0.0411187571,36133.64868016695,26062211.629263643,25.8,False,0.02975381215,54087862: (2020 US7)
0.02658,0.0594346868,52797.095525338686,36654916.43015185,25.0,False,0.04300734339999999,3843768: (2019 RL)
0.0880146521,0.1968067451,38018.517954017,31539500.29780495,22.4,False,0.1424106986,54117575: (2021 CA7)
0.0518268695,0.1158884032,49870.463673573,23743130.705653552,23.55,False,0.08385763635,3840841: (2019 GH3)
0.02658,0.0594346868,33814.53655934294,52435197.1755419,25.0,False,0.04300734339999999,3746214: (2016 EF85)
0.1010543415,0.2259643771,81606.3208390422,7708239.150215668,22.1,False,0.1635093593,3147547: (2003 BV35)
0.0832827346,0.1862258557999999,34158.1347756111,44426620.33995877,22.52,False,0.13475429519999996,54269712: (2022 GB3)
0.2538370294,0.5675968529,85040.45445311774,45087908.08021776,20.1,False,0.41071694115,54054751: (2020 SJ7)
0.2694976463,0.6026150570000001,60112.934681673614,44349630.728656664,19.97,False,0.43605635165,2468481: 468481 (2004 TP20)
0.1058168859,0.2366137501,59972.00757540625,22452996.991797518,22.0,True,0.171215318,3092480: (2001 VJ5)
0.0555334912,0.1241766613,31703.067600959876,53308077.4944963,23.4,False,0.08985507625,3465720: (2009 QT)
0.3669061375,0.8204270649,75329.92766288693,67737962.23447111,19.3,False,0.5936666012,3557082: (2011 BF59)
0.0319561887,0.0714562102,48497.4522229849,28219100.003292263,24.6,False,0.05170619945,3789393: (2017 VB14)
0.0319561887,0.0714562102,45881.387721545296,39850158.871988066,24.6,False,0.05170619945,3358222: (2006 VX2)
0.0880146521,0.1968067451,45999.59586943111,25645761.308497228,22.4,False,0.1424106986,3252917: (2004 RQ252)
0.2914439045,0.6516883822,53653.9709291627,67028391.21668833,19.8,False,0.47156614335,3627033: (2013 CN128)
0.0139493823,0.0311917671,33586.63780974647,17726158.562456314,26.4,False,0.0225705747,3836890: (2018 XE4)
0.0511157782,0.1142983547,23389.990383889,33893757.02578393,23.58,False,0.08270706645,54137805: (2021 GK16)
0.1756123185,0.3926810818,64513.56599970647,38846859.88855352,20.9,False,0.28414670015,54017140: (2020 KD2)
0.0483676487999999,0.1081533507,21224.7011163823,26715894.78869128,23.7,False,0.07826049974999995,3673470: (2014 LX9)
0.0506471458999999,0.1132504610999999,44746.734374754145,37428293.36397243,23.6,False,0.08194880349999989,54053829: (2020 RM2)
0.3503926411,0.7835017643000001,65388.349843439406,63446931.67400043,19.4,False,0.5669472027,3735178: (2015 VK142)
0.1756123185,0.3926810818,87925.0591208117,42702976.21873789,20.9,False,0.28414670015,3134262: (2002 RT)
0.1925550782,0.4305662442,84507.4681154324,47351117.1190346,20.7,True,0.31156066120000003,3441171: (2008 XW2)
0.0127219879,0.0284472297,32623.51938327225,30805516.164634284,26.6,False,0.0205846088,3788038: (2017 UZ5)
0.1160259082,0.2594418179,41768.07504798494,40390906.59723568,21.8,False,0.18773386305,3557533: (2011 CH50)
0.02658,0.059434686800000004,71368.56139567531,35149297.57110341,25.0,False,0.043007343399999995,3774691: (2017 KZ2)
0.058150704,0.130028927,65850.39782309775,55647661.48822017,23.3,False,0.0940898155,3596682: (2012 BL77)
0.0167708462,0.0375007522,31643.951606780105,43477017.584516846,26.0,False,0.027135799199999998,3905993: (2019 XK1)
0.1209358264,0.2704207287,55142.30741720924,50772741.65240064,21.71,True,0.19567827755,2551685: 551685 (2013 HT15)
0.0766575574,0.1714115092,36983.1875500181,23204563.66818293,22.7,False,0.1240345333,3653918: (2013 WV44)
0.1529519352999999,0.3420109247,32438.108795668257,56358269.32324171,21.2,False,0.24748142999999995,3767001: (2017 BL6)
0.0101054342,0.0225964377,29892.048313691113,29961642.60817553,27.1,False,0.01635093595,54075581: (2020 UM2)
0.1010543415,0.2259643771,75882.33010608712,31414124.365716867,22.1,False,0.1635093593,3788893: (2017 UZ44)
0.0242412481,0.05420507859999999,48640.213090001496,24228181.57848313,25.2,False,0.03922316335,3772984: (2017 FO101)
0.0105816886,0.023661375,34853.1353201102,1339103.626654063,27.0,False,0.0171215318,3991609: (2020 DE)
0.0244655496,0.0547066321,39296.88805939384,42914978.578412116,25.18,False,0.03958609085,54152388: (2021 KB3)
0.0466181437,0.1042413384,20502.8321764711,37216850.40309338,23.78,False,0.07542974105,3781587: (2017 SH2)
0.0167708462,0.0375007522,65160.76990938953,27054490.014994666,26.0,False,0.0271357992,3838137: (2019 CB2)
0.0192555078,0.0430566244,48177.29643319176,46436401.915305756,25.7,False,0.031156066099999997,3742054: (2016 CZ30)
0.2241583785999999,0.5012333723,86240.90788796474,59678479.88762,20.37,False,0.3626958754499999,2448628: 448628 (2010 VF1)
0.0096506146999999,0.0215794304999999,35466.13187456672,27744694.09103126,27.2,False,0.0156150225999999,3986767: (2020 BP1)
0.0110803882,0.0247765013,30192.111606560553,41870152.848779134,26.9,False,0.01792844475,3989295: (2020 BJ13)
0.2757750529,0.6166517648,44621.034599924446,16827908.128972597,19.92,True,0.44621340884999994,54161704: (2021 KG10)
0.1708263953,0.3819794321999999,19784.1111496218,58760708.79049863,20.96,False,0.2764029137499999,3777808: (2015 YE21)
0.3300311834,0.7379721606999999,19764.025282772185,56174858.60749763,19.53,False,0.5340016720499999,2010302: 10302 (1989 ML)
0.1272198785,0.2844722965,83587.5020043184,44959319.445858,21.6,False,0.2058460875,3989347: (2020 BC15)
0.0160160338,0.0358129403,100520.5496970078,41410116.716998756,26.1,False,0.02591448705,54049872: (2020 OQ6)
0.0025383703,0.0056759685,28243.800634728734,28721081.66492504,30.1,False,0.0041071694,3836291: (2018 WA1)
0.046190746,0.1032856481,54996.83022765753,42189271.25370084,23.8,False,0.07473819705,54017282: (2020 KF6)
0.1214940408,0.2716689341,59551.380021178935,48364645.67874603,21.7,True,0.19658148744999998,3445070: (2009 BE58)
0.0350392641,0.0783501764,77992.30770730741,27407831.31278098,24.4,False,0.05669472025,54049793: (2020 OX4)
0.035200998,0.0787118244,61031.20175133731,63726969.22261802,24.39,False,0.0569564112,54224997: (2021 WV2)
0.0483676487999999,0.1081533507,32623.6715225939,19229647.463238128,23.7,False,0.07826049974999995,3727343: (2015 RN82)
0.9739910734,2.1779102496,87965.21760521439,48193726.59821706,17.18,False,1.5759506615,2338049: 338049 (2002 NY31)
0.0146067963999999,0.0326617897,32435.816762450275,53525884.70780003,26.3,False,0.02363429304999995,3986770: (2020 BS1)
0.0110803882,0.0247765013,50151.3999353702,34495766.23107415,26.9,False,0.01792844475,3559908: (2011 EB74)
0.0231502122,0.0517654482,47328.119203257695,1496058.675021302,25.3,False,0.0374578302,3690383: (2014 SZ144)
0.1756123185,0.3926810818,42734.6824503944,62793860.05570556,20.9,False,0.28414670015,3767928: (2017 BO93)
0.0087610261,0.01959025,38691.2049642058,847744.874863815,27.41,False,0.01417563805,54131347: (2021 EN3)
0.0101054342,0.0225964377,18541.658224201925,22179857.520643912,27.1,False,0.01635093595,3831863: (2018 TG6)
0.0291443905,0.0651688382,34359.1101631418,8920390.164762685,24.8,False,0.04715661435,54135788: (2021 GE5)
0.0530340723,0.1185877909,34316.942956775085,31623702.951921195,23.5,False,0.0858109316,3794985: (2017 YC2)
0.0160899605,0.0359782452999999,43180.766854537156,5740049.582514579,26.09,False,0.02603410289999995,3597334: (2012 CU)
0.0802703167,0.1794898848,50545.58417900065,31763638.302977785,22.6,False,0.12988010075,3744856: (2016 DQ2)
0.0139493823,0.0311917671,45242.06519522753,23574945.711700197,26.4,False,0.0225705747,3797848: (2018 BA3)
0.2424124811,0.5420507863,81359.444154845,62293814.8736742,20.2,False,0.3922316337,2488461: 488461 (1996 FS1)
0.0055533491,0.0124176661,41351.9971058402,61552.776641063,28.4,False,0.008985507600000001,3449133: (2009 EJ1)
0.1123453176999999,0.2512117673,48193.9445063913,35179653.60436902,21.87,True,0.18177854249999995,3774099: (2017 HX3)
0.0070235225,0.0157050737,36762.30012511043,37134975.37596399,27.89,False,0.011364298100000001,54104721: (2021 AC2)
0.0058150704,0.0130028927,22852.4509085322,7763943.211131742,28.3,False,0.009408981549999999,3759362: (2016 RE34)
0.1214940408,0.2716689341,44501.56202421215,39003994.73311546,21.7,False,0.19658148744999998,3079950: (2001 OT)
0.0104943362999999,0.0234660493,27751.051927164503,33638443.99585442,27.018,False,0.01698019279999995,3837939: (2018 YG4)
0.046190746,0.1032856481,29691.06791723865,22707658.650161367,23.8,False,0.07473819705,3712620: (2015 DA200)
0.0699125232,0.1563291544,26988.894896822134,27354252.89049303,22.9,False,0.11312083880000001,3588899: (2011 WC39)
0.0334622374,0.0748238376,54333.5267896067,2705035.806198612,24.5,False,0.0541430375,3745030: (2016 EE1)
0.0880146521,0.1968067451,33164.24414522813,51466343.94503285,22.4,False,0.1424106986,3573152: (2011 OJ5)
0.3841978910999999,0.8590926012000001,63130.35876094886,62178011.6965716,19.2,False,0.6216452461499999,2162015: 162015 (1994 TF2)
0.0334622374,0.0748238376,24939.3116755272,12215344.646478532,24.5,False,0.0541430375,3836848: (2018 XK2)
0.1332155667,0.2978790628,15235.569134538626,54205003.439551644,21.5,False,0.21554731475,3729840: (2015 TA145)
0.0880146521,0.1968067451,55839.660235209405,13613428.729358794,22.4,False,0.1424106986,3582517: (2011 UW63)
0.1165614594999999,0.2606393469,47838.17100721334,13094909.212688155,21.79,True,0.18860040319999996,3513382: (2010 FF10)
0.3669061375,0.8204270649,95121.23718855137,66535161.80711282,19.3,True,0.5936666012,2523808: 523808 (2007 ML24)
0.0421264611,0.0941976306,60346.116947544615,54180581.543329775,24.0,False,0.06816204584999999,3735686: (2015 XP54)
0.4097839803999999,0.9163048363,82306.23081285889,63977178.22753952,19.06,False,0.66304440835,54054280: (2020 RY5)
0.0253837029,0.0567596853,38740.1478862205,10117677.613659684,25.1,False,0.0410716941,54209220: (2021 TG13)
0.0631764148,0.1412667581,31881.994164557444,21428160.284757428,23.12,False,0.10222158645,54247545: (2016 FH60)
0.0291443905,0.0651688382,43816.8368077439,29754880.530573722,24.8,False,0.04715661435,3639501: (2013 LD2)
0.0138214936,0.0309057992,64317.92047522202,30913477.03729896,26.42,False,0.0223636464,54134665: (2021 GN1)
0.0802703167,0.1794898848,51868.9102543049,4402641.064285273,22.6,False,0.12988010075,3367127: (2007 BY48)
0.0699125232,0.1563291544,41429.128728615484,46025067.217015386,22.9,False,0.11312083880000001,3557537: (2011 CM50)
0.1925550782,0.4305662442,38003.421502051184,48966712.50315185,20.7,True,0.31156066120000003,2354182: 354182 (2002 DU3)
0.0137579896,0.0307637999999999,50120.3328054055,33237311.422008462,26.43,False,0.02226089479999995,54216273: (2021 VX1)
0.0090064777,0.0201390963,31551.304812424947,25054438.509509284,27.35,False,0.014572787,54106595: (2021 BC3)
0.0253837029,0.0567596853,52387.67465274884,8238095.926504475,25.1,False,0.0410716941,3412892: (2008 KC6)
0.0880146521,0.19680674510000004,49011.41905230702,34592605.85160177,22.4,False,0.1424106986,3465692: (2009 PU1)
0.1434019235,0.320656449,54358.937085089834,47109553.87567461,21.34,False,0.23202918625000002,3426410: (2008 QV11)
0.0092162655,0.0206081961,38677.73568240344,34971676.398287974,27.3,False,0.014912230799999999,3796304: (2017 YV8)
0.0127219879,0.0284472297,55880.031409303956,30884319.45874954,26.6,False,0.020584608799999998,3744323: (2016 CB248)
0.1214940408,0.2716689341,86053.6262420577,54219903.320084594,21.7,True,0.19658148744999998,3740926: (2016 BV14)
0.0160160338,0.0358129403,57746.54441779844,43549215.551323585,26.1,False,0.025914487049999997,3781986: (2017 SD20)
0.058150704,0.1395418905822037,33837.137669847434,33274372.918831654,23.3,False,0.09884629729110185,3709924: (2015 CR)
0.046190746,0.1032856481,37923.585405277445,41748956.384975076,23.8,False,0.07473819705,3768609: (2017 BM123)
0.9258805834,2.0703319235,58409.88912725525,53428599.79342147,17.29,False,1.49810625345,3842903: (2019 LF6)
0.0384197891,0.0859092601,22558.142060293227,40808280.30348164,24.2,False,0.06216452459999999,3766632: (2017 BH3)
0.0088014652,0.0196806745,78053.3520101192,27800791.57190575,27.4,False,0.01424106985,3789637: (2017 WA14)
0.0334622374,0.0748238376,34056.6512914483,4661871.793153921,24.5,False,0.0541430375,3791295: (2017 XR2)
0.0049952241,0.0111696606,69668.46738090285,20871435.145544957,28.63,False,0.00808244235,54246999: (2022 CG7)
0.0274507981999999,0.0613818507,41283.591705586194,32882428.736584686,24.93,False,0.04441632444999995,54253543: (2022 EH4)
0.1529519352999999,0.3420109247,78678.30564960561,31182992.731928512,21.2,False,0.24748142999999995,3645088: (2013 OH)
0.0667659412999999,0.1492931834,29735.690303150735,40601100.87067775,23.0,False,0.10802956234999994,3766334: (2017 AL4)
0.004770402,0.0106669431,38913.755424876035,42776892.42634631,28.73,False,0.00771867255,3972422: (2020 AW)
0.0023150212,0.0051765448,54076.95346279617,36272672.801441856,30.3,False,0.0037457830000000004,54210931: (2021 UL)
0.0350392641,0.0783501764,14952.72159715895,42301746.316517696,24.4,False,0.05669472025,3435081: (2008 UT99)
0.0732073989,0.1636967205,68149.79357549365,28648944.99107264,22.8,False,0.1184520597,3764885: (2016 WF10)
0.3346223745,0.7482383761,26499.1875465448,24037847.00671257,19.5,False,0.5414303753,3427457: (2008 SQ)
0.0069912522999999,0.0156329154,55094.224694828226,47449433.11146672,27.9,False,0.01131208384999995,3582523: (2011 UC64)
0.0421264611,0.0941976306,30959.904286248202,25868448.137181304,24.0,False,0.06816204584999999,54016785: (2020 HP7)
0.0555334912,0.1241766613,39320.257551399365,37945008.470030576,23.4,False,0.08985507625,3827310: (2018 RW1)
0.0483676487999999,0.1081533507,34025.4141929586,55832420.178254426,23.7,False,0.07826049974999995,3989089: (2020 BG5)
0.063760979,0.1425738833,67175.7949802899,19403723.399408575,23.1,False,0.10316743115,3801988: (2018 FA1)
0.0058150704,0.0130028927,43482.38995922854,8244525.249016017,28.3,False,0.009408981549999999,54005706: (2020 DD4)
0.0366906138,0.0820427065,33430.8472089196,17796307.156661995,24.3,False,0.05936666015,54051173: (2020 PN6)
0.0965061469999999,0.21579430480000003,11949.022321109633,47377039.13875247,22.2,False,0.15615022589999994,3289053: (2005 QG30)
0.0840533401999999,0.1879489824,40060.65111900904,45216455.27596751,22.5,False,0.13600116129999995,3732504: (2015 UA52)
0.1661709017,0.3715694322,56075.34633488136,62875567.89755938,21.02,False,0.26887016695,2574660: 574660 (2010 TM167)
0.0031956189,0.007145621,33219.49732904054,32870137.55199421,29.6,False,0.00517061995,3841761: (2019 JY2)
0.0253837029,0.0567596853,63322.85559818593,13411606.50224477,25.1,False,0.0410716941,3666686: (2014 FQ38)
0.1272198785,0.2844722965,75917.05791457114,44764060.48263987,21.6,False,0.20584608750000002,3344169: (2006 SF77)
0.0101054342,0.0225964377,28927.479031401897,42473163.61330497,27.1,False,0.01635093595,54054504: (2020 SO1)
0.0053034072,0.0118587791,18833.388399756335,18163746.35575998,28.5,False,0.00858109315,54016734: (2020 HO5)
0.0100127869999999,0.0223892723,47223.9995336324,40248876.45396688,27.12,False,0.01620102964999995,54244780: (2022 CC1)
0.0240190029999999,0.0537081234999999,44745.2660222795,5999063.947983846,25.22,False,0.0388635632499999,54248572: (2022 DR3)
0.1756123185,0.3926810818,37388.5349760108,66514479.54629039,20.9,False,0.28414670015,3989290: (2020 BC13)
0.1010543415,0.2259643771,56742.677874154615,43339015.8236619,22.1,False,0.1635093593,54100624: (2020 YH)
0.4290965043999999,0.9594889528,81726.06727993935,55840833.82051955,18.96,False,0.6942927286,3596676: (2012 BB77)
0.0160160338,0.0358129403,49573.9929686908,32303065.991954308,26.1,False,0.025914487049999997,3795088: (2017 YO5)
0.0152951935,0.0342010925,31981.575676101067,38580310.906683415,26.2,False,0.024748143,3623678: (2013 AC53)
0.0215057689999999,0.0480883613999999,58804.623236633364,38797538.18826098,25.46,False,0.0347970651999999,54218584: (2021 VT8)
0.04411182,0.0986370281,34375.47261381198,34850236.06826412,23.9,False,0.07137442405,3843546: (2019 PQ2)
0.1772372393,0.3963145151,38730.2154562602,64264302.69101241,20.88,False,0.2867758772,3989197: (2020 BS8)
0.4597851883,1.028110936,13245.2372644868,24158152.312265106,18.81,False,0.74394806215,2413002: 413002 (1999 VG22)
0.0167708462,0.0375007522,41712.43774347362,38654992.840565965,26.0,False,0.0271357992,3837686: (2019 AX5)
0.0146067963999999,0.0326617897,39056.5680880471,4076682.549578226,26.3,False,0.02363429304999995,3555628: (2011 BG10)
0.0160160338,0.0358129403,32627.91586096402,32516146.09956337,26.1,False,0.025914487049999997,3618064: (2012 WF)
0.0921626549,0.2060819612,25782.444414476002,40627690.47089049,22.3,False,0.14912230804999999,3647996: (2013 RH43)
0.0506471458999999,0.11325046109999988,74681.85762855744,54753115.10785752,23.6,False,0.08194880349999989,3766500: (2017 AP19)
0.1654074158,0.3698622257,91474.0686390396,62620898.68172484,21.03,False,0.26763482075,3401904: (2008 CE5)
0.1160259082,0.2594418179,23903.582942023306,15322036.506869707,21.8,False,0.18773386305,3668967: (2014 HM2)
